date,Russell 2000 Index (RUT) - Index Value,CBOE Volatility S&P 500 Index (^VIX) - Index Value,S&P 500 (^SPX) - Index Value,NASDAQ Composite Index (^COMP) - Index Value,Dow Jones Industrial Average (^DJI) - Index Value,News Sentiment,S&P U.S. Treasury Bill 0-3 Month Index,S&P U.S. Treasury Bond 10+ Year Index,S&P U.S. TIPS 5+ Year Index (USD),S&P U.S. Treasury Bond 1-3 Year Index,S&P Canada Treasury Bill Index,S&P U.S. Treasury Bond Current 30-Year Index,S&P U.S. Treasury Bond Current 5-Year Index,S&P Short Term Taxable Municipal Bond Index,S&P Taxable Municipal Bond Index,S&P U.S. Treasury Bond Current 2-Year Index,S&P U.S. Treasury Bond 7-10 Year Index,S&P U.S. TIPS 0-1 Year Index (USD),S&P U.S. Treasury Bond 20+ Year Index,S&P U.S. Government & Corporate AAA-AA 1+ Year Bond Index,S&P Municipal Yield Index,S&P U.S. Treasury Bond Current 7-Year Index,S&P U.S. Treasury Bond Current 10-Year Index,S&P U.S. Treasury Bill 9-12 Month Index,S&P U.S. Treasury Bond Current 3-Year Index,S&P U.S. TIPS 30 Year Index (USD),S&P U.S. Ultra Short Treasury Bill & Bond Index (USD),S&P U.S. TIPS 15+ Year Index (USD),S&P U.S. Treasury Bond 5-7 Year Index,S&P U.S. TIPS 10+ Year Index (USD),S&P U.S. Treasury Bill 3-6 Month Index,S&P U.S. Treasury Bond 7-10 Year Index (TTM JPY),S&P U.S. TIPS 7-10 Year Index (USD),S&P U.S. Treasury Bond 3-5 Year Index,S&P U.S. TIPS 3-5 Year Index (USD),S&P U.S. TIPS 1-3 Year Index (USD),S&P U.S. TIPS 5-7 Year Index (USD),S&P U.S. Treasury Bill 6-9 Month Index
2017-10-02,1509.472,9.45,2529.1152990601518,6516.72,22557.601556077752,0.12597431242465973,217.72,828.16,245.76,316.46,115.69,706.33,428.25,110.17,166.15,309.18,590.19,117.14,857.53,98.61,193.69,138.68,504.15,207.93,141.99,296.31,101.64,289.76,528.08,281.54,238.91,174.7,229.55,443.81,184.14,137.63,211.63,231.69
2017-10-03,1511.967,9.51,2534.5796830441354,6531.71,22641.67279714563,0.1234750747680664,217.73,829.23,245.96,316.56,115.7,707.18,428.61,110.18,166.3,309.29,590.98,117.15,858.63,98.7,193.71,138.86,504.89,207.93,142.06,296.22,101.64,289.71,528.66,281.63,238.92,174.9,229.81,444.13,184.29,137.69,211.82,231.69
2017-10-04,1507.765,9.63,2537.741240005998,6534.63,22661.64057757944,0.13059116899967194,217.74,829.38,246.22,316.58,115.7,707.34,428.63,110.19,166.35,309.35,591.11,117.17,858.81,98.71,193.36,138.87,505.0,207.91,142.09,296.74,101.64,290.15,528.72,282.01,238.92,174.56,230.03,444.18,184.38,137.72,211.99,231.68
2017-10-05,1512.088,9.19,2552.065399071868,6585.36,22775.388071636884,0.12423313409090042,217.74,826.27,246.01,316.47,115.71,704.13,428.19,110.2,166.04,309.21,590.17,117.21,855.45,98.58,193.4,138.66,504.08,207.88,142.0,295.93,101.64,289.5,527.99,281.54,238.92,174.92,229.9,443.78,184.37,137.73,211.95,231.67
2017-10-06,1510.217,9.65,2549.331508902134,6590.18,22773.666711254657,0.12409866601228714,217.76,823.93,245.61,316.38,115.71,701.81,427.81,110.19,165.92,309.13,589.32,117.16,852.97,98.48,193.43,138.52,503.16,207.91,141.94,294.61,101.64,288.35,527.49,280.7,238.95,174.78,229.65,443.47,184.27,137.68,211.79,231.69
2017-10-09,1503.561,10.33,2544.7285771561733,6579.73,22761.06635325677,0.08855107426643372,,,,,115.7,,,,,,,,,,,,,,,,,,,,,174.53,,,,,,
2017-10-10,1508.005,10.08,2550.6424334052317,6587.25,22830.678167113958,0.08148282766342163,217.76,827.56,246.54,316.47,115.7,705.3,428.23,110.21,166.23,309.22,590.37,117.23,856.86,98.62,193.8,138.74,504.16,207.89,142.03,296.95,101.65,290.41,528.21,282.33,238.95,,230.35,443.84,184.57,137.82,212.28,231.69
2017-10-11,1506.925,9.85,2555.240788684636,6603.55,22872.885923686117,0.09166024625301361,217.77,829.09,246.81,316.44,115.71,706.82,428.32,110.22,166.37,309.14,590.83,117.24,858.51,98.66,193.8,138.84,504.66,207.89,142.01,298.17,101.65,291.44,528.44,283.02,238.96,173.93,230.5,443.83,184.53,137.83,212.29,231.7
2017-10-12,1505.164,9.91,2550.9330093849335,6591.51,22841.006329407308,0.0929018184542656,217.79,832.75,247.52,316.43,115.71,710.7,428.48,110.22,166.63,309.15,591.61,117.23,862.46,98.76,193.95,138.96,505.57,207.9,142.02,300.35,101.66,293.38,528.76,284.45,238.97,174.28,230.99,443.91,184.62,137.84,212.57,231.7
2017-10-13,1502.658,9.61,2553.1693728502637,6605.8,22871.715398626206,0.10834727436304092,217.8,838.44,247.87,316.55,115.72,716.06,429.17,110.23,167.14,309.31,593.49,117.16,868.57,98.97,194.05,139.31,507.42,207.94,142.07,301.68,101.67,294.48,529.91,285.23,238.99,174.26,231.24,444.47,184.6,137.79,212.65,231.71
2017-10-16,1502.681,9.91,2557.639737780095,6624.0,22956.957164753996,0.1234644278883934,217.81,837.57,247.1,316.35,115.73,715.2,428.36,110.25,167.18,309.1,592.51,117.18,867.69,98.86,194.21,139.08,506.56,207.92,141.93,300.91,101.67,293.76,528.99,284.39,238.99,174.49,230.47,443.8,184.15,137.63,212.01,231.71
2017-10-17,1497.499,10.31,2559.356310858798,6623.66,22997.443560943935,0.1346573829650879,217.81,838.86,247.02,316.3,115.73,716.61,428.12,110.26,167.28,309.06,592.23,117.17,869.14,98.86,194.48,138.98,506.43,207.93,141.91,300.95,101.67,293.79,528.65,284.37,239.0,174.45,230.41,443.61,183.99,137.56,211.87,231.72
2017-10-18,1505.144,10.07,2561.2644527328357,6624.22,23157.598930906166,0.1507413536310196,217.82,833.27,246.54,316.22,115.73,711.14,427.6,110.27,166.92,308.98,590.78,117.2,863.11,98.68,194.4,138.7,504.96,207.92,141.83,299.05,101.68,292.2,527.78,283.25,239.01,174.32,230.16,443.25,184.01,137.57,211.7,231.73
2017-10-19,1502.044,10.05,2562.103754777979,6605.07,23163.038429713997,0.1534631848335266,217.82,834.73,246.76,316.39,115.73,712.66,428.03,110.29,167.14,309.09,591.57,117.21,864.63,98.77,194.28,138.86,505.7,207.93,141.97,299.72,101.68,292.83,528.39,283.71,239.02,175.1,230.3,443.69,184.06,137.59,211.81,231.73
2017-10-20,1509.247,9.97,2575.205877889103,6629.05,23328.633298484063,0.1502446085214615,217.84,826.24,245.88,316.18,115.74,704.48,426.91,110.28,166.41,308.9,588.79,117.25,855.51,98.46,194.07,138.3,502.96,207.94,141.79,296.41,101.68,289.9,526.63,281.64,239.04,175.0,229.8,442.84,184.08,137.6,211.58,231.74
2017-10-23,1497.492,11.07,2564.9785238794825,6586.82,23273.96289274459,0.14622630178928375,217.85,827.67,246.01,316.32,115.75,705.44,427.38,110.31,166.59,309.04,589.55,117.31,857.02,98.55,194.1,138.48,503.61,207.96,141.9,296.75,101.69,290.24,527.29,281.9,239.05,175.9,229.86,443.28,184.14,137.67,211.66,231.76
2017-10-24,1500.42,11.16,2569.1342599453405,6598.43,23441.761102803903,0.144202321767807,217.85,822.75,245.5,316.21,115.75,700.64,426.66,110.31,166.18,308.95,587.75,117.33,851.76,98.36,193.95,138.14,501.74,207.96,141.79,295.1,101.69,288.82,526.2,280.84,239.05,175.33,229.53,442.75,184.09,137.68,211.44,231.76
2017-10-25,1493.478,11.23,2557.1509845873234,6563.89,23329.45955146753,0.1539829671382904,217.86,819.12,244.75,316.2,115.76,697.2,426.48,110.32,165.92,308.91,586.89,117.36,847.83,98.25,193.64,138.0,500.82,207.96,141.8,293.11,101.69,287.13,525.79,279.53,239.06,175.64,228.95,442.65,183.89,137.65,211.05,231.77
2017-10-26,1497.459,11.3,2560.399194519434,6556.77,23400.86158012223,0.16050833463668823,217.87,816.57,244.88,316.12,115.77,694.77,426.17,110.31,165.75,308.83,586.03,117.35,845.11,98.15,193.64,137.81,499.98,207.96,141.72,293.51,101.7,287.45,525.2,279.79,239.07,174.84,229.05,442.34,183.91,137.67,211.11,231.77
2017-10-27,1508.316,9.8,2581.0657031343026,6701.26,23434.18711712211,0.177473783493042,217.89,821.4,245.54,316.25,115.77,699.68,426.86,110.33,166.24,308.94,587.76,117.39,850.32,98.35,193.65,138.17,501.6,207.98,141.83,295.2,101.7,288.95,526.37,280.98,239.09,175.49,229.51,442.91,184.22,137.78,211.48,231.8
2017-10-30,1490.899,10.5,2572.833603247276,6698.96,23348.73878774845,0.2063448578119278,217.89,829.11,246.75,316.4,115.78,707.05,427.73,110.36,166.98,309.07,590.14,117.43,858.61,98.63,193.73,138.62,503.98,208.0,141.96,298.61,101.71,291.91,527.79,283.24,239.09,175.42,230.35,443.61,184.57,137.94,212.1,231.82
2017-10-31,1502.534,10.18,2575.263830452136,6727.67,23377.244515678103,0.2193537801504135,217.89,829.24,246.81,316.28,115.78,707.11,427.35,110.35,166.98,308.94,589.66,117.44,858.78,98.58,193.63,138.5,503.62,207.99,141.85,299.04,101.71,292.22,527.32,283.46,239.1,175.18,230.35,443.26,184.57,137.95,212.11,231.82
2017-11-01,1492.779,10.2,2579.355849893365,6716.53,23435.01337010558,0.2186431735754013,217.89,832.7,246.96,316.2,115.79,710.66,427.38,110.34,167.15,308.9,589.94,117.46,862.58,98.64,193.61,138.55,503.97,207.98,141.82,299.92,101.71,293.0,527.41,283.95,239.09,176.12,230.39,443.19,184.52,137.95,212.08,231.81
2017-11-02,1496.547,9.93,2579.851651614376,6714.94,23516.26158014661,0.22158725559711456,217.9,836.27,247.66,316.26,115.79,714.43,427.67,110.34,167.43,308.91,590.97,117.47,866.44,98.77,193.74,138.76,504.95,207.98,141.89,302.0,101.71,294.86,528.04,285.35,239.09,176.49,230.89,443.47,184.66,137.99,212.39,231.82
2017-11-03,1494.91,9.14,2587.8360570379414,6764.43,23539.19010043785,0.22773458063602448,217.92,838.69,247.54,316.24,115.81,716.63,427.89,110.34,167.66,308.92,591.7,117.45,869.04,98.84,194.06,138.9,505.61,207.98,141.85,301.82,101.71,294.65,528.4,285.17,239.11,176.8,230.79,443.52,184.6,137.95,212.29,231.82
2017-11-06,1497.962,9.4,2591.128442403187,6786.43,23548.416592086574,0.25335705280303955,217.92,841.55,248.37,316.28,115.82,719.38,428.16,110.36,167.96,308.96,592.56,117.57,872.13,98.93,194.42,139.07,506.42,207.93,141.91,303.82,101.71,296.33,528.92,286.53,239.11,177.53,231.45,443.72,184.93,138.11,212.77,231.82
2017-11-07,1479.091,9.89,2590.6417566441305,6767.78,23557.22995724357,0.2629782259464264,217.92,844.67,249.03,316.21,115.83,722.7,428.12,110.35,168.19,308.87,592.75,117.58,875.57,98.98,194.96,139.06,506.69,207.94,141.88,306.27,101.71,298.46,528.92,288.03,239.11,176.78,231.84,443.64,184.99,138.13,212.98,231.83
2017-11-08,1481.734,9.78,2594.3752091487845,6789.12,23563.35800020429,0.27302810549736023,217.92,842.82,248.95,316.13,115.83,720.84,427.74,110.36,168.08,308.79,591.85,117.58,873.61,98.88,195.03,138.87,505.93,207.93,141.79,306.46,101.71,298.55,528.31,288.02,239.11,176.88,231.75,443.33,184.92,138.09,212.87,231.82
2017-11-09,1475.019,10.5,2584.621273875686,6750.05,23461.93544648358,0.26652148365974426,217.93,840.44,248.56,316.21,115.84,718.3,427.77,110.35,167.85,308.9,591.59,117.6,871.0,98.85,194.91,138.86,505.48,207.92,141.84,304.67,101.72,297.03,528.34,286.99,239.11,177.08,231.55,443.48,184.92,138.1,212.83,231.83
2017-11-10,1475.275,11.29,2582.3000392549347,6750.94,23422.206448861823,0.25784558057785034,217.95,828.56,247.09,316.07,115.84,706.74,426.79,110.35,166.88,308.71,588.45,117.57,858.18,98.45,194.65,138.29,502.27,207.93,141.72,300.37,101.72,293.33,526.55,284.16,239.14,175.96,230.49,442.76,184.62,137.97,212.17,231.84
2017-11-13,1475.068,11.5,2584.844826306042,6757.59,23439.695470345232,0.2737900912761688,217.96,830.54,247.23,315.97,115.85,709.05,426.52,110.37,167.4,308.65,588.42,117.62,860.37,98.46,194.7,138.25,502.36,207.94,141.65,301.01,101.73,293.89,526.36,284.57,239.14,175.48,230.58,442.5,184.53,137.96,212.12,231.84
2017-11-14,1471.258,11.59,2578.8718241124748,6737.87,23409.468382033356,0.2680424451828003,217.95,835.41,247.62,315.98,115.85,714.06,426.68,110.37,167.78,308.66,589.36,117.59,865.69,98.59,194.69,138.38,503.34,207.93,141.63,302.4,101.72,295.1,526.75,285.43,239.14,175.44,230.83,442.61,184.54,137.92,212.24,231.83
2017-11-15,1464.095,13.13,2564.6205095055725,6706.21,23271.277570548318,0.2691709101200104,217.96,844.46,248.44,316.03,115.85,723.25,427.37,110.38,168.47,308.68,591.59,117.61,875.49,98.86,194.79,138.8,505.59,207.94,141.71,305.13,101.73,297.45,527.97,287.14,239.15,175.44,231.35,443.05,184.72,137.97,212.61,231.84
2017-11-16,1486.881,11.76,2585.6431638327,6793.29,23458.355016888552,0.263200968503952,217.97,836.92,248.22,315.89,115.86,715.75,426.73,110.37,167.88,308.59,589.72,117.58,867.31,98.62,194.84,138.47,503.72,207.9,141.6,304.95,101.72,297.33,526.88,286.97,239.15,175.47,231.09,442.55,184.6,137.92,212.43,231.83
2017-11-17,1492.822,11.43,2578.8543239637957,6782.79,23358.240697058336,0.24397192895412445,217.99,843.05,248.27,315.86,115.87,722.12,426.95,110.37,168.3,308.51,590.65,117.56,874.04,98.77,194.89,138.63,504.78,207.9,141.61,305.25,101.73,297.54,527.34,287.08,239.17,174.76,231.1,442.66,184.59,137.87,212.46,231.84
2017-11-20,1503.396,10.65,2582.1415887036937,6790.71,23430.33126986593,0.25667330622673035,217.99,842.76,248.01,315.74,115.88,722.17,426.35,110.39,168.27,308.4,589.71,117.59,873.83,98.69,194.9,138.39,503.92,207.9,141.49,305.34,101.73,297.69,526.53,287.01,239.17,173.83,230.76,442.16,184.36,137.8,212.17,231.84
2017-11-21,1518.89,9.73,2599.0291929053083,6862.48,23590.830911904603,0.25835850834846497,218.0,845.1,248.16,315.63,115.89,724.81,426.11,110.38,168.41,308.31,589.84,117.6,876.44,98.72,194.75,138.38,504.19,207.89,141.41,306.67,101.73,298.74,526.29,287.66,239.19,174.28,230.79,441.85,184.16,137.7,212.02,231.84
2017-11-22,1516.761,9.88,2597.0772026102627,6867.36,23526.176615948225,0.24217864871025085,218.01,847.83,249.12,315.88,115.89,727.57,427.27,110.39,168.73,308.56,591.81,117.63,879.29,98.93,194.51,138.84,505.96,207.92,141.57,308.28,101.74,300.17,527.86,288.96,239.21,173.88,231.65,442.77,184.63,137.85,212.69,231.86
2017-11-24,1519.163,9.65,2602.4247078124827,6889.16,23557.987355811747,0.2137833535671234,218.04,845.36,248.62,315.82,115.9,724.97,426.98,110.4,168.55,308.49,591.09,117.66,876.62,98.84,194.55,138.69,505.31,207.94,141.54,306.71,101.75,298.81,527.41,287.95,239.24,,231.32,442.55,184.54,137.85,212.5,231.89
2017-11-27,1513.309,9.87,2601.4238908289444,6878.52,23580.77816727241,0.17160791158676147,218.04,844.3,248.88,315.91,115.91,723.67,427.32,110.42,168.58,308.57,591.75,117.67,875.35,98.87,194.37,138.84,505.8,207.95,141.6,306.71,101.76,298.91,527.89,288.18,239.25,173.13,231.6,442.85,184.65,137.85,212.7,231.9
2017-11-28,1536.433,10.03,2627.044025440632,6912.36,23836.710028901653,0.18301783502101898,218.05,845.62,248.73,315.89,115.91,724.96,427.28,110.43,168.72,308.59,591.7,117.67,876.82,98.88,194.04,138.81,505.83,207.97,141.59,306.77,101.77,298.86,527.79,288.06,239.27,172.3,231.44,442.8,184.48,137.76,212.57,231.93
2017-11-29,1542.297,10.7,2626.066194654156,6824.39,23940.680195988054,0.18142400681972504,218.06,837.69,247.95,315.81,115.91,717.01,426.57,110.43,168.09,308.5,589.73,117.66,868.23,98.63,193.72,138.41,503.89,207.97,141.53,303.88,101.77,296.39,526.61,286.3,239.27,173.25,230.99,442.31,184.34,137.71,212.3,231.93
2017-11-30,1544.141,11.28,2647.5799274830706,6873.97,24272.351914435203,0.18533235788345337,218.07,834.85,247.64,315.65,115.91,714.36,425.72,110.43,167.71,308.32,587.96,117.66,865.28,98.45,194.16,138.03,502.25,207.96,141.4,304.61,101.77,297.02,525.34,286.43,239.28,173.34,230.5,441.62,184.08,137.66,211.86,231.94
2017-12-01,1537.021,11.43,2642.215764746569,6847.59,24231.59010058411,0.18241584300994873,218.09,845.87,249.15,315.72,115.92,725.08,426.28,110.44,168.54,308.43,590.25,117.7,877.19,98.76,194.92,138.43,504.59,207.98,141.45,309.66,101.78,301.39,526.5,289.64,239.3,173.48,231.48,441.97,184.3,137.81,212.4,231.95
2017-12-04,1532.414,11.68,2639.437048045,6775.37,24290.04749916448,0.17258106172084808,218.09,846.25,249.42,315.57,115.93,725.25,425.95,110.45,168.55,308.28,589.93,117.68,877.62,98.73,195.03,138.34,504.45,207.94,141.32,310.76,101.78,302.33,526.14,290.31,239.31,174.61,231.62,441.62,184.11,137.72,212.45,231.95
2017-12-05,1516.761,11.33,2629.5708449898143,6762.21,24180.637833270244,0.1824030578136444,218.09,850.16,249.67,315.52,115.94,729.28,425.91,110.45,168.84,308.2,590.52,117.68,881.86,98.8,195.56,138.42,505.28,207.93,141.28,312.28,101.78,303.67,526.28,291.19,239.31,174.06,231.68,441.53,184.05,137.71,212.36,231.95
2017-12-06,1508.883,11.02,2629.2669138668,6776.37,24140.90883564849,0.17935596406459808,218.1,852.98,249.96,315.66,115.94,732.28,426.4,110.45,169.15,308.36,591.71,117.66,884.84,98.94,196.3,138.64,506.42,207.96,141.38,312.85,101.79,304.09,527.09,291.59,239.33,174.24,231.95,441.99,184.14,137.71,212.53,231.97
2017-12-07,1520.469,10.16,2636.97649365102,6812.84,24211.48461131972,0.1735243797302246,218.11,846.86,249.4,315.67,115.94,726.1,426.15,110.46,168.74,308.37,590.56,117.68,878.22,98.78,196.22,138.43,505.1,207.96,141.4,310.04,101.79,301.72,526.49,290.02,239.34,174.63,231.75,441.87,184.21,137.76,212.47,231.97
2017-12-08,1521.725,9.58,2651.5010002733643,6840.08,24329.156807048636,0.18906772136688232,218.13,846.09,249.26,315.7,115.94,725.24,425.98,110.47,168.6,308.39,589.99,117.7,877.46,98.75,195.83,138.33,504.42,207.99,141.41,310.0,101.8,301.59,526.22,289.88,239.37,175.5,231.58,441.79,184.22,137.78,212.38,232.0
2017-12-11,1519.84,9.34,2659.989649710832,6875.08,24386.030554077355,0.2243635505437851,218.13,844.78,248.94,315.58,115.95,723.82,425.78,110.49,168.46,308.29,589.67,117.71,876.02,98.68,195.54,138.27,503.95,207.99,141.32,308.53,101.8,300.44,525.95,289.14,239.37,175.89,231.43,441.54,184.11,137.75,212.24,231.99
2017-12-12,1516.117,9.92,2664.105728630359,6862.32,24504.804420450895,0.23940925300121307,218.13,844.46,249.27,315.57,115.96,723.87,425.47,110.48,168.45,308.26,589.18,117.72,875.75,98.65,195.05,138.14,503.43,207.98,141.28,309.77,101.8,301.48,525.58,289.89,239.37,175.69,231.59,441.39,184.21,137.78,212.38,231.99
2017-12-13,1524.446,10.18,2662.845188263794,6875.8,24585.432940754323,0.23279832303524017,218.14,850.79,249.86,315.88,115.96,729.94,426.7,110.5,168.99,308.56,591.63,117.62,882.5,98.95,195.56,138.68,505.69,208.02,141.51,311.57,101.81,303.03,527.38,291.05,239.39,175.29,232.01,442.4,184.33,137.76,212.63,232.02
2017-12-14,1506.95,10.49,2652.0124436091837,6856.53,24508.66026770708,0.2276078462600708,218.15,854.18,249.96,315.72,115.96,733.63,426.25,110.5,169.12,308.38,591.41,117.65,886.23,98.96,195.77,138.58,505.64,208.01,141.41,312.62,101.81,303.96,526.89,291.64,239.39,175.06,231.97,441.95,184.18,137.72,212.45,232.01
2017-12-15,1530.425,9.42,2675.807981226955,6936.58,24651.739742677637,0.2366912066936493,218.17,856.77,250.08,315.58,115.97,736.75,425.94,110.5,169.22,308.25,591.23,117.62,889.1,98.98,195.79,138.5,505.59,208.02,141.3,313.99,101.81,305.12,526.59,292.34,239.41,174.37,231.92,441.66,183.99,137.63,212.25,232.04
2017-12-18,1548.925,9.53,2690.158251410244,6994.76,24792.202749867214,0.25104695558547974,218.17,849.32,249.37,315.66,115.97,729.43,425.68,110.52,168.71,308.34,589.78,117.63,881.05,98.79,195.75,138.28,503.94,208.02,141.37,311.43,101.82,302.86,526.0,290.74,239.41,174.88,231.48,441.56,183.98,137.64,212.08,232.03
2017-12-19,1536.75,10.03,2681.473629485742,6963.85,24754.745947949996,0.24160951375961304,218.18,839.16,248.29,315.53,115.98,719.38,424.83,110.52,167.9,308.26,587.17,117.66,870.13,98.47,195.28,137.79,501.26,208.02,141.24,307.92,101.82,299.85,524.44,288.54,239.42,174.23,230.75,440.9,183.83,137.62,211.66,232.03
2017-12-20,1540.076,9.72,2679.2480845041105,6960.96,24726.653346512077,0.24111393094062805,218.19,829.94,247.19,315.49,115.97,710.02,424.38,110.52,167.33,308.18,585.46,117.68,860.15,98.22,195.01,137.49,499.46,208.0,141.25,303.69,101.82,296.29,523.61,285.99,239.42,174.0,230.11,440.63,183.76,137.62,211.37,232.03
2017-12-21,1547.107,9.62,2684.569176067595,6965.36,24782.2877140656,0.24697071313858032,218.2,834.41,247.99,315.44,115.97,714.73,424.27,110.51,167.62,308.1,585.86,117.7,865.03,98.3,195.11,137.5,500.05,207.98,141.23,306.69,101.83,298.83,523.59,287.78,239.42,173.88,230.58,440.51,183.89,137.68,211.63,232.01
2017-12-22,1542.925,9.9,2683.337274331376,6959.96,24754.057403797106,0.24521106481552124,218.24,835.87,248.19,315.37,115.97,716.14,424.16,110.51,167.57,308.02,585.93,117.73,866.63,98.32,195.25,137.53,500.08,208.02,141.2,307.59,101.84,299.72,523.59,288.37,239.46,174.29,230.66,440.39,183.84,137.65,211.63,232.05
2017-12-26,1544.226,10.25,2680.504486325123,6936.25,24746.208000454157,0.2779514491558075,218.24,838.16,248.49,315.4,115.99,718.18,424.46,110.55,167.89,308.08,586.61,117.77,869.05,98.4,195.54,137.67,500.77,208.03,141.2,308.4,101.84,300.39,524.05,288.91,239.46,,230.9,440.55,183.88,137.68,211.74,232.07
2017-12-27,1543.937,10.47,2682.6199232042313,6939.34,24774.30060189207,0.2762782573699951,218.25,848.77,250.1,315.56,115.98,728.56,425.35,110.55,168.76,308.19,589.12,117.78,880.47,98.74,195.87,138.11,503.43,208.03,141.34,313.82,101.85,305.0,525.43,292.3,239.48,174.51,231.94,441.21,184.14,137.77,212.33,232.08
2017-12-28,1548.926,10.18,2687.537829188478,6950.16,24837.50895512738,0.2654000222682953,218.26,847.79,250.12,315.51,115.98,727.71,425.18,110.55,168.67,308.16,588.15,117.8,879.49,98.67,195.99,137.9,502.58,208.03,141.3,314.29,101.85,305.44,524.82,292.53,239.49,175.37,231.88,441.0,184.15,137.79,212.26,232.08
2017-12-29,1535.511,11.04,2673.610523151742,6903.39,24719.217069660866,0.25016170740127563,218.28,849.67,250.91,315.67,115.98,729.69,425.58,110.58,168.85,308.25,589.14,117.84,881.47,98.78,196.21,138.15,503.47,208.07,141.39,316.11,101.86,307.16,525.56,293.89,239.52,174.34,232.47,441.38,184.48,137.95,212.75,232.13
2018-01-02,1550.011,9.77,2695.809771808743,7006.9,24824.013489730736,0.22623996436595917,218.28,840.55,250.12,315.5,116.0,720.15,424.96,110.56,168.09,308.04,587.26,117.82,871.63,98.49,196.27,137.82,501.47,208.04,141.27,312.78,101.86,304.18,524.52,291.86,239.52,,232.09,440.89,184.41,137.9,212.59,232.11
2018-01-03,1552.576,9.15,2713.061005994791,7065.53,24922.681866839885,0.2438967078924179,218.3,844.17,250.39,315.45,116.0,723.61,425.06,110.57,168.32,308.01,587.87,117.83,875.55,98.58,196.47,137.93,502.14,208.09,141.26,314.26,101.87,305.4,524.77,292.65,239.54,174.07,232.17,440.92,184.39,137.91,212.61,232.13
2018-01-04,1555.724,9.22,2723.992595363648,7077.91,25075.12554228975,0.21487697958946228,218.3,844.04,250.54,315.33,116.0,723.67,424.55,110.57,168.35,307.83,587.41,117.84,875.42,98.51,196.43,137.79,501.85,208.1,141.15,314.84,101.87,305.97,524.23,293.08,239.55,173.87,232.25,440.5,184.35,137.91,212.57,232.14
2018-01-05,1560.01,9.22,2743.147773297485,7136.56,25295.872797706306,0.21593087911605835,218.33,841.54,250.51,315.31,116.01,721.0,424.3,110.58,168.13,307.85,586.68,117.85,872.76,98.43,196.52,137.65,501.08,208.14,141.12,314.51,101.88,305.61,523.74,292.86,239.57,173.87,232.28,440.29,184.4,137.94,212.64,232.18
2018-01-08,1561.808,9.52,2747.7102333489306,7157.39,25282.997022047264,0.252918004989624,218.33,841.03,250.11,315.34,116.0,720.26,424.31,110.6,168.1,307.89,586.46,117.88,872.22,98.42,196.65,137.63,500.78,208.15,141.12,313.49,101.89,304.78,523.69,292.2,239.58,173.66,231.94,440.29,184.34,137.94,212.46,232.2
2018-01-09,1560.099,10.08,2751.2852488919743,7163.58,25385.79666407375,0.25617778301239014,218.34,830.0,248.8,315.28,116.01,709.65,423.54,110.61,167.29,307.86,583.69,117.91,860.37,98.09,196.34,137.12,497.95,208.17,141.06,308.85,101.89,300.84,522.19,289.35,239.59,174.08,231.08,439.79,184.25,137.96,212.07,232.22
2018-01-10,1559.801,9.82,2748.2254899626487,7153.57,25369.13389557381,0.26567620038986206,218.34,829.39,248.75,315.32,116.01,709.13,423.63,110.62,167.29,307.88,583.69,117.92,859.71,98.09,195.8,137.13,497.9,208.19,141.09,308.57,101.9,300.61,522.27,289.2,239.61,172.17,231.05,439.92,184.24,137.96,212.08,232.24
2018-01-11,1586.787,9.88,2767.5581418168586,7211.78,25574.73317962679,0.25996100902557373,218.35,832.56,248.49,315.26,116.01,712.14,423.65,110.62,167.58,307.8,584.09,117.93,863.16,98.16,195.69,137.16,498.49,208.22,141.05,308.34,101.9,300.43,522.35,288.95,239.61,170.67,230.77,439.91,184.06,137.92,211.86,232.25
