Timestamp,n-transactions-per-block,difficulty,utxo-count,mvrv,nvt,avg-block-size,n-transactions-excluding-popular,n-unique-addresses,median-confirmation-time,n-payments,miners-revenue,mempool-growth,mempool-size,blocks-size,hash-rate,n-transactions-total,n-payments-per-block,avg-confirmation-time,nvts,transaction-fees-usd,active_account
2018-03-08,1280.5828935395834,3290605988755.0,52784565.0,1.86126512800146,17.5263232137632,1.0192631262663066,188082.0,476036.0,10.625,370738.0,19618237.19777673,806.5583333333329,18235020.5,160953.95470733332,24635562.65121575,303451838.6666667,2288.5061728395062,51.72977630376545,6.97885508441295,366494.89195076365,915691.0
2018-03-09,1198.2485896269366,3290605988755.0,52448049.333333336,1.77892453274474,19.49133844622743,1.0162043417045834,173768.66666666666,487167.0,11.058333333333334,421767.0,18078963.148749568,647.483333333333,17764208.5,161112.71055866667,24918422.5805921,303654677.3333333,2888.81506849315,40.1184993098008,6.73323490916247,370226.37083656434,881619.0
2018-03-10,1115.91428571429,3290605988755.0,52111533.666666664,1.69658393748802,21.456353678691666,1.01314555714286,159455.33333333334,467033.0,11.491666666666667,287562.0,16539689.0997224,555.866666666667,17293396.5,161271.46641,24892389.164941207,303857516.0,2054.014285714285,45.0746035794754,6.48761473391199,373957.849722365,810961.0
2018-03-11,1157.7403254972899,3290605988755.0,51775018.0,1.6142433422313,23.4213689111559,0.9729573524412317,145142.0,446899.0,11.925,287757.0,17312317.931016233,755.283333333333,11135710.5,161421.03870866666,24866355.749290317,304022329.6666667,1880.764705882353,173.46223436805252,6.24199455866151,436726.9668606297,884558.0
2018-03-12,1199.56636528029,3290605988755.0,51546079.666666664,1.65650708108184,16.9110701632965,0.9327691477396033,157476.33333333334,426765.0,11.8,364912.0,18084946.76231007,797.0999999999999,722248.5,161570.61100733333,24840322.333639424,304187143.3333333,2266.534161490684,16.1105691641787,6.578227119031229,499496.0839988943,844766.0
2018-03-13,1241.39240506329,3290605988755.0,51317141.333333336,1.69877081993238,10.4007714154371,0.892580943037975,169810.66666666666,437560.0,11.675,356761.0,18857575.5936039,838.916666666667,1284965.5,161720.183306,24848111.71035113,304351957.0,2257.981012658228,7.90657050831905,6.91445967940095,562265.201137159,764096.0
2018-03-14,1227.1227144866366,3290605988755.0,51088203.0,1.6447193059476901,11.560873271175767,0.8229445410851457,182145.0,448355.0,11.55,345642.0,18049558.5054164,971.133333333333,1847682.5,161839.82549266666,24855901.087062836,304549419.0,2400.2916666666665,13.191034347889811,6.808228487426996,456953.929638501,574881.0
2018-03-15,1212.8530239099834,3290605988755.0,51129823.333333336,1.590667791963,12.720975126914434,0.7533081391323163,170735.33333333334,459150.0,11.5,386122.0,17241541.4172289,1032.6,3511060.5,161959.46767933335,24863690.463774543,304746881.0,2681.402777777778,21.5018050238431,6.701997295453044,351642.658139843,617134.0
2018-03-16,1198.58333333333,3290605988755.0,51171443.666666664,1.53661627797831,13.8810769826531,0.683671737179487,159325.66666666666,433519.3333333333,11.450000000000001,383196.0,16433524.3290414,800.5,978702.5,162079.109866,24871479.84048626,304944343.0,2456.3846153846152,7.57102294874294,6.59576610347909,246331.386641185,593929.0
2018-03-17,1210.9437275985633,3290605988755.0,51213064.0,1.5467642765498866,13.121267195927734,0.6817960591949267,147916.0,407888.6666666667,11.4,290003.0,16490983.686812067,568.4,620761.75,162175.37140600002,24879269.217197973,305113160.3333333,1946.3288590604027,11.79289827996351,6.757336838822647,250209.103774727,460732.0
